conversation_id_str;created_at;full_text;category;jenis_program
1,79545E+18;Tue May 28 13:24:57 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/cDQcewRfr7;1;Bantuan Langsung Tunai (BLT)
1,79543E+18;Tue May 28 12:23:59 +0000 2024; Saudara karena sesama warga Ponorogo maupun saudara sesama muslim yang harus saling membantu terang Kang Bupati. Selengkapnya : https://t.co/eB9qk6sa6c #ponorogoHEBAT #ponorogokab #tppkk #pkk #bansos #bantuan #sosial https://t.co/lXRYDXXPMK;1;Bantuan Langsung Tunai (BLT)
1,79541E+18;Tue May 28 11:03:04 +0000 2024;Pemerintah melalui Kementerian Sosial (Kemensos) melanjutkan pemberian bantuan sosial (bansos) tunai program Sembako dan Program Keluarga Harapan (PKH) kepada Keluarga Penerima Manfaat (KPM) @PosIndonesia #PosIndonesia #PosIND https://t.co/7ZAX1nDKGB;1;Bantuan Langsung Tunai (BLT)
1,79541E+18;Tue May 28 10:59:11 +0000 2024;Dalam kegiatan bertemakan Bergerak Bersama Lanjutkan Merdeka Belajar ini diserahkan bantuan sosial kepada 150 anak didik Rumah Pintar Cikeas. Sebagaimana yang dikatakan Ki Hajar Dewantara bahwa setiap orang menjadi guru setiap rumah menjadi sekolah Pembina IKAWATI ATR/BPN https://t.co/5Wxw0kKtZL;1;Bantuan Langsung Tunai (BLT)
1,7954E+18;Tue May 28 10:24:35 +0000 2024;INA Digital Cegah Tumpang Tindih Data Bantuan Sosial Bisa Hemat APBN - https://t.co/NdFxSDIgmU https://t.co/KW954loKaV;1;Bantuan Langsung Tunai (BLT)
1,7954E+18;Tue May 28 10:23:43 +0000 2024;Misalnya pemerintah dapat mengalokasikan dana pajak untuk program bantuan sosial pendidikan kesehatan dan infrastruktur yang bertujuan mengurangi kesenjangan sosial dan meningkatkan aksesibilitas layanan publik.;1;Bantuan Langsung Tunai (BLT)
1,7954E+18;Tue May 28 10:05:11 +0000 2024;Tiba Bantuan Bencana Pemkab Sinjai Diterima Kadis Sosial Luwu https://t.co/poeR0juCtu https://t.co/7ogB3aV2i3;1;Bantuan Langsung Tunai (BLT)
1,7954E+18;Tue May 28 10:01:42 +0000 2024;Pendamping PKH di Belitung Puji Kelancaran Penyaluran Bansos oleh Pos Indonesia: Penyaluran bantuan sosial (bansos) sembako dan Program Keluarga Harapan (PKH) oleh PT Pos Indonesia (Persero) mencakup daerah 3T (terluar terdepan tertinggal). Salah https://t.co/75SFFgyVpW https://t.co/QAqy4212z5;1;Bantuan Langsung Tunai (BLT)
1,79539E+18;Tue May 28 09:22:16 +0000 2024;Dengan ketiga metode tersebut PosIND nerharao agar bantuan sosial yg disalurkan dapat teoat sasaran dan dapat diterima oleh mereka yg berhak #PosIndonesia #PosIND @PosIndonesia https://t.co/3Qg1fmRLIi;1;Bantuan Langsung Tunai (BLT)
1,79538E+18;Tue May 28 09:12:42 +0000 2024;Pemerintah melalui Kementerian Sosial (Kemensos) melanjutkan pemberian bantuan sosial (bansos) tunai program Sembako dan Program Keluarga Harapan (PKH) kepada Keluarga Penerima Manfaat (KPM) #PosIndonesia #PosIND @PosIndonesia https://t.co/s5y6V8dKii;1;Bantuan Langsung Tunai (BLT)
1,79538E+18;Tue May 28 08:46:58 +0000 2024;Daftar KPM dana bantuan sosial ini telah nelalui penyaringan dan terdaftar di DTKS Kemensos sehingga tidak ada lagi PKM yang tidak jelas. @PosIndonesia #PosIndonesia #PosIND https://t.co/xdbyHj3Xmf;1;Bantuan Langsung Tunai (BLT)
1,79538E+18;Tue May 28 08:45:30 +0000 2024;Upaya @PosIndonesia menyalurkan bantuan sosial dipastikan oleh pihak #PosIndonesia akan berjalan dengan aman dan tepat sasaran karena didukung oleh SDM yang berintegritas dan teknologi yang handal. #PosIND https://t.co/UGA398qgsZ;1;Bantuan Langsung Tunai (BLT)
1,79538E+18;Tue May 28 08:43:28 +0000 2024;Penyaluran dana bansos oleh @PosIndonesia dilakukan dengan tiga metode yaitu penyaluran di kantor #PosIND melalui komunitas dan bantuan sosial yang diantarkan langsung #PosIndonesia ke rumah KPM atau dikenal dengan home visit atau door to door yang dijamin tepat sasaran. https://t.co/szA3ynwY0E;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:42:07 +0000 2024;Kabar baik bagi KPM bansos dimana pemerintah akan kembali melakukan penyaluran bantuan sosial. KPM wajib cek berikut ini adalah informasi 2 cara pencairan bansos di bank Himbara dan @PosIndonesia #PosIndonesia #PosIND https://t.co/H9qOTQ5LyV;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:38:57 +0000 2024;Upaya @PosIndonesia menyalurkan bantuan sosial dipastikan oleh pihak #PosIndonesia akan berjalan dengan aman dan tepat sasaran karena didukung oleh SDM yang berintegritas dan teknologi yang handal. #PosIND https://t.co/CmNo2Vlw8D;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:33:05 +0000 2024;TASPEN Salurkan Bantuan untuk Korban Bencana di Sumatera Barat dan Sumatera Selatan Upaya ini merupakan bagian dari Program Tanggung Jawab Sosial dan Lingkungan (TJSL) TASPEN sebagai bentuk kepedulian perusahaan terhadap masyarakat yang terkena dampak bencana alam #TASPENPeduli https://t.co/z3ZxZeDTFA;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:31:48 +0000 2024;kegiatan bertemakan Bergerak Bersama Lanjutkan Merdeka Belajar ini diserahkan bantuan sosial kepada 150 anak didik Rumah Pintar Cikeas. Sebagaimana yang dikatakan Ki Hajar Dewantara bahwa setiap orang menjadi guru setiap rumah menjadi sekolah Pembina IKAWATI ATR/BPN Annisa https://t.co/zbzeihdIIx;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:27:18 +0000 2024;Sampurasun Wargi Cidadap ! Kasi Kesejahteraan Sosial bersama Dinas Sosial menyalurkan Bantuan Pangan kepada KPM di Kecamatan Cidadap. Selasa 28 Mei 2024 @halo_bandung @HendrawanHilda https://t.co/VJ3TEDxbk6;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:26:14 +0000 2024;Penyaluran dana bansos oleh @PosIndonesia dilakukan dengan tiga metode yaitu penyaluran di kantor #PosIND melalui komunitas dan bantuan sosial yang diantarkan langsung #PosIndonesia ke rumah KPM atau dikenal dengan home visit atau door to door yang dijamin tepat sasaran. https://t.co/ecaENnE5Hv;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:25:01 +0000 2024;Dalam kegiatan bertemakan Bergerak Bersama Lanjutkan Merdeka Belajar ini diserahkan bantuan sosial kepada 150 anak didik Rumah Pintar Cikeas. Sebagaimana yang dikatakan Ki Hajar Dewantara bahwa setiap orang menjadi guru setiap rumah menjadi sekolah Pembina IKAWATI ATR/BPN ;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:23:59 +0000 2024;Dalam kegiatan bertemakan Bergerak Bersama Lanjutkan Merdeka Belajar ini diserahkan bantuan sosial kepada 150 anak didik Rumah Pintar Cikeas. Sebagaimana yang dikatakan Ki Hajar Dewantara bahwa setiap orang menjadi guru setiap rumah menjadi sekolah Pembina IKAWATI ATR/BPN https://t.co/bEmDGtOf2f;1;Bantuan Langsung Tunai (BLT)
1,79537E+18;Tue May 28 08:02:29 +0000 2024;Kapolres Lebak Salurkan bantuan untuk Pondok Pesantren AL-MIFTAH Kp.Cilandak Ds.Cileles Kec.Cileles Kab.Lebak Lebak -Kapolres Lebak Polda Banten AKBP SUYONO SIK. Berikan Bantuan Sosial Berupa Sembako Ke Pondok PESANTREN AL-MIFTAH https://t.co/zIvCiqU1iK;1;Bantuan Langsung Tunai (BLT)
1,79536E+18;Tue May 28 07:48:50 +0000 2024;Kabar baik bagi KPM bansos dimana pemerintah akan kembali melakukan penyaluran bantuan sosial. KPM wajib cek berikut ini adalah informasi 2 cara pencairan bansos di bank Himbara dan @PosIndonesia #PosIndonesia #PosIND https://t.co/qrXySw40ZU;1;Bantuan Langsung Tunai (BLT)
1,79536E+18;Tue May 28 07:32:09 +0000 2024;Peduli????? Mana ada uang bantuan sosial aja rame2 dikorupsi gda yg peduli gdaaa;1;Bantuan Langsung Tunai (BLT)
1,79531E+18;Tue May 28 07:30:36 +0000 2024;@sj_jps Hai kak Bisa dijelaskan tax deductible kemensos seperti apa? Apa yg dimaksud bantuan/sumbangan yg diterima oleh badan keagamaan badan pendidikan atau badan sosial? Jika iya sesuai ketentuan PMK-90/PMK.03/2020 bantuan atau sumbangan dikecualikan se;1;Bantuan Langsung Tunai (BLT)
1,79535E+18;Tue May 28 07:19:55 +0000 2024;Untuk memastikan penyaluran bansos atau bantuan sosial Kemensos menggandeng beberapa bank milik negara atau disebut bank Himbara (Himpunan Bank Negara) ada bank BRI BNI BSI Mandiri. #PosIND #PosIndonesia @PosIndonesia https://t.co/vI0kYtIkuZ;1;Bantuan Langsung Tunai (BLT)
1,79535E+18;Tue May 28 07:18:34 +0000 2024;Bansos merupakan bantuan sosial yang sangat dinanti-nantikan oleh para Keluarga Penerima Manfaat (KPM). #PosIND #PosIndonesia @PosIndonesia https://t.co/acFxy05cC2;1;Bantuan Langsung Tunai (BLT)
1,79535E+18;Tue May 28 07:14:31 +0000 2024;Kegiatan Uluran Bantuan Sosial Pada Cluster Difabel di Wilayah Kota Tasikmalaya. https://t.co/h8ZiRfzhum;1;Bantuan Langsung Tunai (BLT)
1,79534E+18;Tue May 28 06:26:33 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/IkYTtrlnX7;1;Bantuan Langsung Tunai (BLT)
1,79533E+18;Tue May 28 06:00:49 +0000 2024;Dalam kegiatan bertemakan Bergerak Bersama Lanjutkan Merdeka Belajar ini diserahkan bantuan sosial kepada 150 anak didik Rumah Pintar Cikeas. Sebagaimana yang dikatakan Ki Hajar Dewantara bahwa setiap orang menjadi guru setiap rumah menjadi sekolah Pembina IKAWATI ATR/BPN https://t.co/4GlI3rX9P5;1;Bantuan Langsung Tunai (BLT)
1,79532E+18;Tue May 28 05:20:22 +0000 2024;Bertempat di Desa Angkasa Pura Kecamatan Sitinjau Laut. Telah dilaksanakan Bantuan Sosial Pemberian Sembako kepada Bpk. Bambang warga Betung Kuning Kec. Sitinjau Laut. Giat dipimpin oleh Kapolsek Sitinjau Laut beserta Anggota didampingi oleh Babinsa dan Kades Angkasa Pura https://t.co/KDxlwM88Kg;1;Bantuan Langsung Tunai (BLT)
1,79532E+18;Tue May 28 05:00:40 +0000 2024;Kemenkeu melaporkan realisasi bansos hingga April 2024 sebesar Rp55 5 triliun. Selengkapnya: https://t.co/fMwmhSlHq2 ⁠ #infobank #bank #banking #perbankan #Kemenkeu #menkeu #srimulyani #bansos #bantuansosial #APBN #anggaranbansos https://t.co/gZlHvMy2ay;1;Bantuan Langsung Tunai (BLT)
1,79519E+18;Tue May 28 04:54:17 +0000 2024;@hasmibakhtiar Jakarta sudah lebih dulu ketimbang eropa min ud berkali kali bahkan bantuan ataupun relawan sosial bahkan sebelum agresi kembali jg sudah lama ada;1;Bantuan Langsung Tunai (BLT)
1,79528E+18;Tue May 28 02:24:13 +0000 2024;Sinergitas TNI-POLRI Kawal Program Pemerintah Bhabinkamtibmas Polsek Ciawigebang Polres Kuningan Aipda Ahmad Mansur bersama Babinsa Koramil Ciawigebang Koptu Tarmo kawal penyaluran bantuan sosial berupa beras kepada warga Desa Sukaraja Kecamatan Ciawigebang Kabupaten Kuningan. https://t.co/Tp1AVPEfR9;1;Bantuan Langsung Tunai (BLT)
1,79528E+18;Tue May 28 02:21:23 +0000 2024;Dalam kegiatan bertemakan Bergerak Bersama Lanjutkan Merdeka Belajar ini diserahkan bantuan sosial kepada 150 anak didik Rumah Pintar Cikeas. Sebagaimana yang dikatakan Ki Hajar Dewantara bahwa setiap orang menjadi guru setiap rumah menjadi sekolah ;1;Bantuan Langsung Tunai (BLT)
1,79526E+18;Tue May 28 01:09:00 +0000 2024;Sejak awal Mei 4.982 lansia di Aceh Utara sudah menjalani asesmen kebutuhan dan beberapa telah menerima intervensi seperti pemeriksaan kesehatan dan bantuan kewirausahaan;1;Bantuan Langsung Tunai (BLT)
1,79526E+18;Tue May 28 01:08:58 +0000 2024;Selain itu untuk lansia potensial @KemensosRI memberikan pelatihan pameran hasil karya dan bantuan modal usaha. Program ini bertujuan mendorong kreativitas dan kemandirian lansia.;1;Bantuan Langsung Tunai (BLT)
1,79526E+18;Tue May 28 01:08:58 +0000 2024;Peningkatan aksesibilitas lansia dilakukan dengan menyalurkan alat bantu seperti kursi roda tongkat adaptif kacamata dan alat bantu dengar. Bantuan ini diharapkan memudahkan aktivitas sehari-hari lansia.;1;Bantuan Langsung Tunai (BLT)
1,79428E+18;Mon May 27 17:42:42 +0000 2024;@DS_yantie Apa hubungannya dgn bansos dan pilkada? Bansos kan bantuan sosial bagi masyarakat yg GK mampu? Lagian bansos kan BKN uangmu yg dipake kok banyak orang nyangkut pautkan bansos SM pilkada;1;Bantuan Langsung Tunai (BLT)
1,79512E+18;Mon May 27 15:37:05 +0000 2024;Panglima TNI Jenderal TNI Agus Subiyanto dalam kunjungan kerjanya ke Provinsi Kepulauan Riau didampingi Pangkogabwilhan I dan Gubernur Ansar Ahmad direncanakan akan menyerahkan bantuan sosial 1.598 paket sembako kepada masyarakat. Baca Selengkapnya di https://t.co/vCFcFoE8Aw https://t.co/FAZWGKn15Q;1;Bantuan Langsung Tunai (BLT)
1,79511E+18;Mon May 27 15:26:53 +0000 2024;Tadi dapet makan siang gratis dari adikku di sekolah kata dia itu beneran dari program Pak Prabowo Mending sih emang negara ini jadi sosial demokrasi kaya Eropa jadi banyak bantuan buat kelas bawah kayak aku Tabungan Perumahan juga lg rame tu biar semua org punya rumah ;1;Bantuan Langsung Tunai (BLT)
1,79508E+18;Mon May 27 13:29:34 +0000 2024;Sedih ya jadi warga menengah kena potong terus. Dapet bantuan sosial ga panteds tapi dibilang kaya jg ga bisa;0;Bantuan Langsung Tunai (BLT)
1,79508E+18;Mon May 27 13:19:22 +0000 2024;Wali Kota Depok Mohammad Idris menghadiri kegiatan Sosialisasi dan Penyerahan Simbolis Program Bantuan Sosial (Bansos) Rumah Tidak Layak Huni (RTLH) di Aula Kantor Kecamatan Tapos Senin (27/05/2024). https://t.co/F8OPGN9oaa;1;Bantuan Langsung Tunai (BLT)
1,79508E+18;Mon May 27 13:05:09 +0000 2024;Selain itu juga Legislator Gerindra menyalurkan bantuan sosial untuk anak yatim lansia penyandang disabilitas d https://t.co/XdZXyV3Xxw;1;Bantuan Langsung Tunai (BLT)
1,79508E+18;Mon May 27 12:54:02 +0000 2024;Selain itu juga Legislator Gerindra menyalurkan bantuan sosial untuk anak yatim lansia penyandang disabilitas dan bantuan sosial lainnya.;1;Bantuan Langsung Tunai (BLT)
1,79508E+18;Mon May 27 12:51:26 +0000 2024;Ibu menteri @KemensosRI Risma mungkin belum tahu betapa ribetnya aturan bantuan sosial untuk rakyat kurang mampu di negeri ini...;1;Bantuan Langsung Tunai (BLT)
1,79507E+18;Mon May 27 12:42:45 +0000 2024;Panduan Lengkap Daftar Bansos 2024 via HP : Akses Bantuan Sosial Lebih Mudah! https://t.co/ttSZokeMi4;1;Bantuan Langsung Tunai (BLT)
1,7949E+18;Mon May 27 01:19:59 +0000 2024;Unit Tanggung Jawab Sosial dan Lingkungan DAHANA memberikan bantuan fasilitas pendidikan ke SDN Darmaga V Subang. Bantuan diberikan secara langsung oleh Ketua TJSL Eman Suherman ke Kepala Sekolah Fitri Nur Izzati di SDN Darmaga kec. Cisalak Subang pada Selasa 21 Mei 2024 https://t.co/x2OFqxcgqL;1;Bantuan Langsung Tunai (BLT)
1,79435E+18;Mon May 27 01:04:39 +0000 2024;@shallypristine Bisa kok. Cuman di menit ke 30 ditawarin produk berkedok bantuan sosial.;1;Bantuan Langsung Tunai (BLT)
1,79468E+18;Sun May 26 15:36:00 +0000 2024;@geloraco Kayanya nyindir mantan mentri yg korupsi bansos deh udah mah bantuan sosial dikorupsi pula . Sad but true;1;Bantuan Langsung Tunai (BLT)
1,79474E+18;Sun May 26 14:47:36 +0000 2024;Dunia luar tahu track recordnya. Entar bantuan sosial kebencanaan PBB diklaim atas nama keluarga!;1;Bantuan Langsung Tunai (BLT)
1,79472E+18;Sun May 26 13:39:40 +0000 2024;@tanyarlfes Kayanya udah gk terdaftar sebagai penerima bantuan atau dinonaktifkan gk masuk DTKS (Data Terpadu Kesejahteraan Sosial) dari Kemensos kak;1;Bantuan Langsung Tunai (BLT)
1,79469E+18;Sun May 26 11:39:41 +0000 2024;Dinsos Kota Bengkulu menerima bantuan dari Kementerian Sosial berupa barang-barang kebutuhan saat terjadi bencana dengan total nilai Rp1 5 miliar. https://t.co/S5M83H5ctc;1;Bantuan Langsung Tunai (BLT)
1,79466E+18;Sun May 26 09:27:18 +0000 2024;Membangun Ketahanan Sosial Melalui Bantuan BNPB pada Bencana Alam dan Erupsi Gunung Api https://t.co/gNl6jmtZre;1;Bantuan Langsung Tunai (BLT)
1,79466E+18;Sun May 26 09:24:45 +0000 2024;@enchantedcu Pengecekan laporan bisa melalui aplikasi BRImo di menu Pusat Bantuan &gt;;Bantuan Langsung Tunai (BLT)
1,79465E+18;Sun May 26 08:55:46 +0000 2024;UPDATE Terbaru Penyaluran Bantuan Sosial dan BLT Mitigasi Risiko Pangan via @infosumbar https://t.co/gMwuR8H6L1 #infosumbar;1;Bantuan Langsung Tunai (BLT)
1,79407E+18;Sun May 26 08:55:12 +0000 2024;@PerisaiPejuang Alasan sbb perlu guna sosial media. Kenapa pulak kamu menidakkan keperluan pelaburan blackrock dlm mahb? Utk menyediakan landasan connection luar yg lebih baik perlu pelabur yg establish stabil. Dgrnya bantuan gaza pun dihantar melalui kap;1;Bantuan Langsung Tunai (BLT)
1,79465E+18;Sun May 26 08:36:17 +0000 2024;Kapolsek Koto VII bersama TNI dan Wali Nagari memberikan bantuan sosial kepada masyarakat kurang mampu https://t.co/ctvrNVZ7TS;1;Bantuan Langsung Tunai (BLT)
1,79464E+18;Sun May 26 08:16:12 +0000 2024;SELAMAT NIK KTP Anda Terpilih Klaim Saldo Dana Gratis Rp2.400.000 dari Pemerintah Via Bantuan Sosial Cek Saja di Sini Syaratnya! https://t.co/aZZGGV0aDV;1;Bantuan Langsung Tunai (BLT)
1,79463E+18;Sun May 26 08:02:26 +0000 2024;@gus_muslih Mereka butuh banyak orang bodoh yang bangga di kibulin dengan dongeng halusinasinya setelah itu mereka membayar dongeng yang sudah di ceritakan ya. Dengan dalil bersedekah atau bantuan sosial lainnya https://t.co/gmegQsiGo4;1;Bantuan Langsung Tunai (BLT)
1,79397E+18;Sun May 26 07:13:38 +0000 2024;@Anak__Ogi @CNNIndonesia @jokowi Emang apa masalah nya seorang pemimpin negara membagikan bantuan sosial secara langsung ke masyarakat nya? Kenapa kau yang panas?;1;Bantuan Langsung Tunai (BLT)
1,79437E+18;Sun May 26 05:09:56 +0000 2024;@Jawalari1935 @jokowi BLT singkatan dari Bantuan Langsung Tunai Bansos singkatan dari Bantuan Sosial [bisa berupa uang tunai barang bahan makanan tenaga atau jasa fasilitas dlsb];1;Bantuan Langsung Tunai (BLT)
1,79401E+18;Sun May 26 04:47:39 +0000 2024;@Chynthia_K Presiden Indonesia berkewajiban menciptakan Keadilan Sosial bagi seluruh rakyat bukan hanya membagi2 Bantuan Sosial !!;1;Bantuan Langsung Tunai (BLT)
1,79397E+18;Sun May 26 04:06:49 +0000 2024;@convomf Lebih banyak mendem sendiri selalu mikir ayo usaha sendiri dulu ga boleh ngerepotin ortu padahal manusia itu mahluk sosial alias masih perlu bantuan orang lain tapi rasanya gengsi karena aku mikir udah gede udah harus bisa ngurus diri sendiri (ta;1;Bantuan Langsung Tunai (BLT)
1,79458E+18;Sun May 26 03:54:08 +0000 2024;[HOAKS] Bantuan Sosial Tunai Rp175 Juta Mengatasnamakan Kementerian Sosial Beredar sebuah unggahan di media sosial Facebook yang membagikan informasi mengenai bantuan sosial (bansos) senilai Rp175 juta mengatasnamakan Kementerian Sosial (Kemensos). https://t.co/c5beb42ZOd;1;Bantuan Langsung Tunai (BLT)
1,7945E+18;Sun May 26 03:46:14 +0000 2024;@gilang_ahm31272 Kualat Gara gara Bansos Bantuan sosial kok di buat alasan kecurangan Sekarang rektornya bingung kehabisan duwit gara gara patungan pemenangan 01 Malak mahasiswa jalan terbaik melalui UKT Toh nanti pemerintah juga kan ya di salahkan ! Dasa;1;Bantuan Langsung Tunai (BLT)
1,79331E+18;Sun May 26 03:32:16 +0000 2024;@petitemork Hai Sobat BRI mohon maaf atas ketidaknyamanan yang dialami. Guna tindak lanjut silakan melakukan pembuatan laporan melalui aplikasi BRImo dengan memilih menu Akun &gt;;Bantuan Langsung Tunai (BLT)
1,79456E+18;Sun May 26 03:02:57 +0000 2024;Part 24 Rangkaian Kegiatan Bantuan Sosial* SPTJ Berkomitmen Untuk Memberi Bantuan Kepada Para Anggota dan Keluarganya .. Suami/Istri/Anak/Orang Tua/Mertua dirawat dirumah sakit. Anggota Yang Meninggal Dunia. #SPTJpeduli #DariKitaUntukKita #Berani #Tulus #SetiaSampaiAkhir https://t.co/4c89G75Oln;1;Bantuan Langsung Tunai (BLT)
1,79398E+18;Sun May 26 02:37:36 +0000 2024;@jokowi Share loc gaes. Nanti saya kirim bantuan sayuran sosial anti lapar https://t.co/mAOwNmYu5i;1;Bantuan Langsung Tunai (BLT)
1,7944E+18;Sun May 26 01:13:20 +0000 2024;@ramadhika99 @torasuman @dr_winnunez @pangeransiahaan @CoachJustinL setau saya duit hasil cs tuh dikasih ke bantuan sosial gituu;1;Bantuan Langsung Tunai (BLT)
1,7945E+18;Sat May 25 22:53:30 +0000 2024;Temu Duga terbuka untuk Polis Bantuan Tarikh: 30 Mei 2024 (Khamis) Tempat : Depoh MRT Sungai Buloh Jangan lepaskan peluang untuk menghadiri temu duga terbuka Polis Bantuan Prasarana. Sila kongsikan maklumat ini dengan kenalan serta rangkaian anda di media sosial. https://t.co/PesZs0QKnb;1;Bantuan Langsung Tunai (BLT)
1,79448E+18;Sat May 25 21:34:20 +0000 2024;Anda pikir ini Bansos dari presiden? Anda pikir ini bantuan sosial dari Kemensos? Ini sembako bukan dibagikan di depan istana bukan. Lihat video B A N G F U A C H! #TikTok https://t.co/dq5kuaDCP5;1;Bantuan Langsung Tunai (BLT)
1,79442E+18;Sat May 25 17:30:28 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/qIBcwYBOMC;1;Bantuan Langsung Tunai (BLT)
1,79442E+18;Sat May 25 17:28:13 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/HUe4QLuwwp;1;Bantuan Langsung Tunai (BLT)
1,79441E+18;Sat May 25 16:49:52 +0000 2024;Kita ga bisa hidup tanpa orang lain (makhluk sosial) jadi be nice to everyone karena suatu saat kita pasti butuh bantuan orang lain;0;Bantuan Langsung Tunai (BLT)
1,79433E+18;Sat May 25 14:44:28 +0000 2024;@ariomazda Kelas menengah di negara ini memang susah sekali bantuan sosial gabisa dapet.. dibilang rejeki berlebihan kagak jugak;1;Bantuan Langsung Tunai (BLT)
1,79435E+18;Sat May 25 12:58:30 +0000 2024;Polres Muara Enim dan Dinas Sosial Dirikan Dapur Umum untuk Korban Banjir di Lawang Kidul Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi : NO BANTUAN POLISI WA 081370002110 KAMI SIAP MELAYANI 24 JAM #rachmadwibowo #kapoldasumsel #humaspoldasumsel https://t.co/Kc8kc4VqBG;1;Bantuan Langsung Tunai (BLT)
1,79433E+18;Sat May 25 11:35:15 +0000 2024;Personil Babinsa dari Koramil 06 Guguk Kodim 0306/50 Kota Serda Dedy Virgo ikut aktif dalam membantu proses kegiatan penyaluran bantuan sosial Nagari Mungka kepada korban yang terdampak bencana di Jorong Sungai Jambu Nagari Pariangan Kecamatan Pariangan Kabupaten Tanah Datar. https://t.co/jRZkrU0Eue;1;Bantuan Langsung Tunai (BLT)
1,79431E+18;Sat May 25 10:25:09 +0000 2024;Cara Daftar Bansos BPNT Langsung Cair Mei 2024 Rp400 Ribu dari Pemerintah Pakai Aplikasi Cek Bansos https://t.co/M2nPRO3AEm #beritaterkini #bantuansosial #ahok #densus88;1;Bantuan Langsung Tunai (BLT)
1,7943E+18;Sat May 25 09:44:54 +0000 2024;Telkomsel Hadirkan Bantuan Sosial dan Layanan Komunikasi di Posko Siaga Bencana Sumbar https://t.co/vkHZn3viuw;1;Bantuan Langsung Tunai (BLT)
1,7943E+18;Sat May 25 09:35:19 +0000 2024;Kemensos terus menyalurkan bantuan sosial (bansos) untuk kelompok masyarakat yang membutuhkan. Namun bagaimana cara cek penerima bansos 2024? https://t.co/UXzm4G0cyx;1;Bantuan Langsung Tunai (BLT)
1,79429E+18;Sat May 25 09:04:44 +0000 2024;Wanita asal Lebak #Banten ini mengalami kekerasan dan penelantaran di #Jember. Diduga janda 21 tahun itu menjadi korban bujuk rayu pria yang dikenalnya melalui medsos. Korban akhirnya mendapat bantuan Dinas Sosial untuk dipulangkan ke tempat asalnya. https://t.co/d12ruHgX0f;1;Bantuan Langsung Tunai (BLT)
1,79425E+18;Sat May 25 06:13:48 +0000 2024;Tidak diundang Rakernas partai yang mengklaim partai wong cilik. Tetirah di Gedung Agung Yogyakarta naik andong bersama cucu dan membagikan bantuan sosial bagi warga. Seakan ingin memperlihatkan siapa sesungguhnya yang peduli dengan wong cilik.;1;Bantuan Langsung Tunai (BLT)
1,79424E+18;Sat May 25 05:40:11 +0000 2024;Serma Tri wahyudianto bersama bhabinkamtibmas melaksanakan monitoring penyaluran bantuan jaminan sosial lanjut usia di kalurahan Caturharjo https://t.co/7jMVNBDv53 https://t.co/LD9mhY7Eps;1;Bantuan Langsung Tunai (BLT)
1,79424E+18;Sat May 25 05:15:55 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/WKPRoLPdfh;1;Bantuan Langsung Tunai (BLT)
