conversation_id_str;created_at;full_text;category;jenis_program
1,79388E+18;Fri May 24 05:37:17 +0000 2024;adanuya duit Pajak uttk Bantu Usaha rakyt Kecil duit pajak madyarakat akn dikembalikan lagi kepda madyarakat. pmrth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/oyNdxKO1ZX;1;Program Bantuan Sosial (Bansos)
1,79363E+18;Fri May 24 05:21:34 +0000 2024;@TrisiyoWong @CV_KP_Mandiri Coba raja hutan itu bawa bala bantuan........sosial gak bakal terkapar lawan kebo hutan.;0;Program Bantuan Sosial (Bansos)
1,79387E+18;Fri May 24 04:44:06 +0000 2024;Kampung ini diketahui sudah 27 tahun terakhir tidak teraliri listrik. Bantuan sosial tersebut berupa penerangan listrik dengan menggunakan teknologi solar sel. #solarpanel #kementerianagama #kemenag #bantuansosial #listriktenagasurya @Kemenag_RI https://t.co/rNJ6CYEyz6;0;Program Bantuan Sosial (Bansos)
1,79387E+18;Fri May 24 04:44:06 +0000 2024;Kementrian Agama Provinsi Jawa Barat memberikan bantuan sosial kepada masyarakat di Kampung Sesepan Desa Sukaselamet Indramayu. #solarpanel #kementerianagama #kemenag #bantuansosial #listriktenagasurya @Kemenag_RI https://t.co/xc9nglAORh;1;Program Bantuan Sosial (Bansos)
1,79386E+18;Fri May 24 04:28:41 +0000 2024;Kegiatan ini tidak hanya memberikan bantuan berupa makanan gratis tetapi juga bertujuan untuk menanamkan nilai-nilai kesadaran sosial dan kepedulian terhadap sesama di kalangan pegawai Lapas. #LapasCirebon #KemenkumhamJabar #Masjuno LapasCirebon Kemenkumham Jabar Masjuno;1;Program Bantuan Sosial (Bansos)
1,79386E+18;Fri May 24 04:28:33 +0000 2024;Pasbi Jumba berfokus pada pemberian bantuan sosial kepada masyarakat yang membutuhkan dengan sasaran utama termasuk supir angkot tukang becak tukang parkir pengendara serta warga lain yang membutuhkan. #LapasCirebon #KemenkumhamJabar #Masjuno LapasCirebon Kemenkumham Jabar;1;Program Bantuan Sosial (Bansos)
1,79384E+18;Fri May 24 02:57:37 +0000 2024;Pakar ekonomi cadang endowmen agih penjimatan subsidi guna klasifikasi isi rumah baharu #BHrencana Keluarkan bantuan daripada belanjawan wujudkan institusi khusus bermatlamat perlindungan sosial dengan dana turut diambil daripada harta kerajaan GLC diurus secara profesional https://t.co/8HOcK8lyRF;1;Program Bantuan Sosial (Bansos)
1,79384E+18;Fri May 24 02:55:42 +0000 2024;Satbrimob Polda Kalbar menggelar kegiatan Beyound Trust Presisi TW-II 2024 dengan berbagi antar sesama dalam bentuk bantuan sosial optimalisasi kegiatan bersama TNI/Polri. https://t.co/w7iMns0FMa;1;Program Bantuan Sosial (Bansos)
1,79383E+18;Fri May 24 02:26:17 +0000 2024;@vjdca Bansos bantuan sosial? WKWK;1;Program Bantuan Sosial (Bansos)
1,79383E+18;Fri May 24 02:18:22 +0000 2024;BHABINKAMTIBMAS POLSEK LOA JANAN MENGHADIRI PENYALURAN BANTUAN BERAS Bhabinkamtibmas Polsek Loa Janan Aipda Suwarno melaksanakan pengamanan kegiatan Pembagian Program Bantuan Beras dari Kementrian Sosial RI yang bekerjasama dengan Bapanas PT https://t.co/UXJ232gtZA https://t.co/RiajI1CgVs;1;Program Bantuan Sosial (Bansos)
1,79381E+18;Fri May 24 01:00:04 +0000 2024;Bhabinkamtibmas Polsek Loa Janan Aipda Suwarno melaksanakan pengamanan kegiatan Pembagian Program Bantuan Beras dari Kementrian Sosial RI yg bekerjasama dengan Bapanas PT Bulog dan Pos Indonesia di BPU Kantor Ds. Loa Janan Ulu Kec. Loa Janan Rabu (22/05/2024) https://t.co/SZcmtJRIjS;1;Program Bantuan Sosial (Bansos)
1,79358E+18;Thu May 23 23:50:23 +0000 2024;@AbuBakarNst @InfoLurah Subsidi dicabut pajak dinaikkan harga tdk bisa dikendalikan kkb gak cepat2 dihabisi petani dibuat nangis bantuan sosial dimanipulasi rakyat dlm semua level dibuat menderita tp asing boleh masuk bekerja SDA dikeruk boleh beli tanah ;0;Program Bantuan Sosial (Bansos)
1,79366E+18;Thu May 23 14:48:52 +0000 2024;Bantuan Sosial dan Bakti Kesehatan Polisi Baik oleh Polda Jatim di Wilayah Lamongan digelar tepatnya di Dusun Mlurus Desa Jatipandak Kecamatan Sambeng Kabupaten Lamongan. Kapolres Lamongan AKBP Bobby A. Condroputra S.H. S.I.K. https://t.co/4Jpv1yys3l https://t.co/ldCdDa07YT;1;Program Bantuan Sosial (Bansos)
1,79366E+18;Thu May 23 14:48:39 +0000 2024;Polisi Baik oleh Polda Jatim di Wilayah Lamongan Guna Salurkan Bantuan Sosial Dan Bakti Kesehatan https://t.co/XEMvBX5US3;1;Program Bantuan Sosial (Bansos)
1,79364E+18;Thu May 23 13:42:07 +0000 2024;https://t.co/p26ZeE3t3o Mahulu Pada Rabu (22/05/24) pukul 07.40 WITA dua unit long boat berangkat membawa bantuan sosial (bansos) menuju Kecamatan Long Apari dan Kecamatan Long Pahangai pasca banjir yang melanda wilayah Mahakam Ulu. https://t.co/l0t3g6X0K0;1;Program Bantuan Sosial (Bansos)
1,7936E+18;Thu May 23 12:24:35 +0000 2024;@BinterJhoni @bankmandiri @KemenBUMN Keren! Dengan adanya pelatihan dan bantuan sosial semoga masyarakat Desa Bungintende bisa lebih mandiri dan berkembang;1;Program Bantuan Sosial (Bansos)
1,7936E+18;Thu May 23 12:15:25 +0000 2024;@BinterJhoni @bankmandiri @KemenBUMN Bantuan sosial serta pelatihan untuk masyarakat sangat lah membantu terima kasih atas programnya ini;1;Program Bantuan Sosial (Bansos)
1,79361E+18;Thu May 23 11:37:03 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang #boba #10gifway https://t.co/VAv8CNbTk0;1;Program Bantuan Sosial (Bansos)
1,7936E+18;Thu May 23 11:17:17 +0000 2024;Bantuan Sosial dan Bakti Kesehatan Polisi Baik oleh Polda Jatim di Wilayah Lamongan digelar tepatnya di Dusun Mlurus Desa Jatipandak Kecamatan Sambeng Kabupaten Lamongan. https://t.co/AavNjqbo3y;1;Program Bantuan Sosial (Bansos)
1,7936E+18;Thu May 23 11:10:15 +0000 2024;Dalam rangka Hari Raya Waisak BRI melalui program CSR BRI Peduli menyalurkan bantuan di Vihara Dhamma Gayasih Temanggung. Bantuan ini adalah bentuk tanggung jawab sosial perusahaan untuk mendukung kegiatan peribadatan umat Buddha. #InfoKini https://t.co/KeII3n4g0R;1;Program Bantuan Sosial (Bansos)
1,79358E+18;Thu May 23 09:54:53 +0000 2024;Posted @withregram @humas_polres_nganjuk Ps.Kapolsek Loceret Iptu Triyono S.H Bersama anggotanya memberikan bantuan sosial berupa sembako Kepada warga Kurang Mampu di wilayahnya. #divhumaspolri #humaspoldajatim #polisi #polresnganjuk #kapolresnganjuk #muhammadchaniago2003 https://t.co/G5rqrKZy59;1;Program Bantuan Sosial (Bansos)
1,79356E+18;Thu May 23 08:30:06 +0000 2024;Akaun media sosial palsu terkait bantuan kerajaan. Tak pasti jangan kongsi. #JabatanPenerangan;1;Program Bantuan Sosial (Bansos)
1,79353E+18;Thu May 23 06:35:47 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/3gEDtuDpUC;1;Program Bantuan Sosial (Bansos)
1,79349E+18;Thu May 23 03:40:10 +0000 2024;Penerima Bansos PKH dan Sembako Bisa Mewakilkan Pengambilan Bantuan Sosial di Kantor Pos Ini Syaratnya https://t.co/Ce2UQPWTCl;1;Program Bantuan Sosial (Bansos)
1,79283E+18;Thu May 23 03:30:07 +0000 2024;@ARSIPAJA Loh kukira bantuan sosial ya dr pemerintah ternyata sumbangan dr mahasiswa to;1;Program Bantuan Sosial (Bansos)
1,79325E+18;Thu May 23 02:30:43 +0000 2024;TANGGAPAN ATAS ASPIRASI DPR RI Ir. Suharti M.A. Ph.D. Sekretaris Jenderal Kemendikbudristek Klarifikasi terkait Bansos. Jadi bantuan sosial itu hanya jenis belanjanya saja. Jadi di dalam APBN itu mengenal ada tujuh jenis belanja: 1. Belanja pegawai untuk gaji dan sebagainya https://t.co/SBCUIAQF4N;1;Program Bantuan Sosial (Bansos)
1,79346E+18;Thu May 23 02:05:16 +0000 2024;Ps.Kapolsek Loceret Iptu Triyono S.H Bersama anggotanya memberikan bantuan sosial berupa sembako Kepada warga Kurang Mampu di wilayahnya. #divhumaspolri #humaspoldajatim #polisi #polresnganjuk #kapolresnganjuk #muhammadchaniago2003 #polisinganjuk #semangatmelayani https://t.co/mEDz1kHNTL;1;Program Bantuan Sosial (Bansos)
1,79343E+18;Thu May 23 00:02:38 +0000 2024;Akaun media sosial berkaitan bantuan kerajaan JANGAN TERPEDAYA‼️ #beAlert #ScamAlert #BeSmartStayAlert #AmaranScam #JanganKenaScam #KLCeria #CMSWPKL @MCMC_RASMI @PDRMsia https://t.co/A6IowdW1T0;1;Program Bantuan Sosial (Bansos)
1,79341E+18;Wed May 22 22:18:50 +0000 2024;Penerima Bansos PKH dan Sembako Bisa Mewakilkan Pengambilan Bantuan Sosial di Kantor Pos Ini Syaratnya https://t.co/wkKdA4WKXJ;1;Program Bantuan Sosial (Bansos)
1,7934E+18;Wed May 22 22:12:55 +0000 2024;Polres Mahakam Ulu Mengawal Dua Unit Long Boat Yang Berangkat Membawa Bantuan Sosial ke Kec. Long Apari dan Long Pahangai Pasca Banjir Di Mahakam Ulu https://t.co/7NyC0Z3nzj MAHAKAM ULU Pada pukul 07.40 Wita dua unit long boat berangkat https://t.co/D3Y2F1B8X1 https://t.co/iwdrB2Uz7o;1;Program Bantuan Sosial (Bansos)
1,7934E+18;Wed May 22 21:51:45 +0000 2024;Musdes Khusus Verifikasi Data Bantuan Sosial Basis Data Terpadu (BDT) Tahun 2024 di Desa Sawang Lebar Kec. Tanjung Agung Palik Kab. Bengkulu Utara https://t.co/zkddxEL5xj;1;Program Bantuan Sosial (Bansos)
1,7933E+18;Wed May 22 17:53:48 +0000 2024;@Andilagisinau @AnakLolina2 @moh_aak @moh_aak @Andilagisinau Sbb 82% APBN NEGARA Berasal Dari Tagihan Pembayaran Pajak Rakyat. Termasuk Pembayaran 1. Gaji Pejabat Negara 2. Segala Macam Bentuk Bantuan Sosial https://t.co/kQhextNzMh;1;Program Bantuan Sosial (Bansos)
1,79331E+18;Wed May 22 16:49:32 +0000 2024;@marcerrrinn di menu Pusat Bantuan dan Sabrina WhatsApp di nomor 0812 1214 017. Hati-hati dalam memberikan informasi akun resmi media sosial BRI pasti sudah Verified. Tks~Fadi (3);1;Program Bantuan Sosial (Bansos)
1,79332E+18;Wed May 22 16:16:33 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/7FTNMcR1Nq;1;Program Bantuan Sosial (Bansos)
1,79331E+18;Wed May 22 16:13:35 +0000 2024;Akaun media sosial palsu terkait bantuan kerajaan. Tak pasti jangan kongsi. #MalaysiaMADANI #JabatanPenerangan #JapenPenang #BiarBetul;1;Program Bantuan Sosial (Bansos)
1,7933E+18;Wed May 22 15:10:07 +0000 2024;Bansos Tak Tepat Sasaran Legislator Minta Kemensos Segera Perbaiki DTKS https://t.co/q6lgArSKm5 #indoposco #Bansos #bantuansosial #DTKS #kemensos #Legislator;0;Program Bantuan Sosial (Bansos)
1,79329E+18;Wed May 22 14:31:18 +0000 2024;Polres Mahakam Ulu Mengawal Dua Unit Long Boat Yang Berangkat Membawa Bantuan Sosial ke Kec. Long Apari dan Long Pahangai Pasca Banjir Di Mahakam Ulu See this Instagram post by @polsekkotabangun https://t.co/5HnfC74rIq;1;Program Bantuan Sosial (Bansos)
1,79328E+18;Wed May 22 14:13:22 +0000 2024;Akaun media sosial palsu terkait bantuan kerajaan. Tak pasti jangan kongsi. #JabatanPenerangan;1;Program Bantuan Sosial (Bansos)
1,79322E+18;Wed May 22 10:01:37 +0000 2024;Umat Buddha di Manado jelang hari raya Waisak 2568 BE selain mempersiapkan ibadah juga menggelar kegiatan sosial pemberian bantuan ke korban erupsi Gunung Ruang. #publisherstory #manadobacirita https://t.co/OkWOS9LH1B;1;Program Bantuan Sosial (Bansos)
1,79322E+18;Wed May 22 10:00:33 +0000 2024;Pengorbanan ibu dan ayah ️ Keluarga ini tular di media sosial apabila menaiki motorsikal bersama bayi 11 tahun yang memakai alat bantuan penafasan. Semoga adik ini diberikan kesihatan yang baik dan semoga dimurahkan rezeki buat keluarga kecil ini... Tiktok: Nurul Hidayah https://t.co/ZBlXanDW1i;1;Program Bantuan Sosial (Bansos)
1,79319E+18;Wed May 22 09:32:31 +0000 2024;Keluarga yang tular dalam media sosial-apabila menaiki motosikal bersama bayi mereka berusia 11 bulan yang memakai alat bantuan pernafasan sama sekali tidak berniat untuk meraih simpati masyarakat. Bapa bayi itu Mohd Azlan Ishak 36 berkata dia juga tidak tahu tindakan;1;Program Bantuan Sosial (Bansos)
1,7932E+18;Wed May 22 08:55:07 +0000 2024;nasional yang kini tengah dibangun pemerintah. Saat ini pemerintah tengah membangun portal nasional yang fokus pada 9 layanan prioritas yakni pendidikan kesehatan bantuan sosial administrasi kependudukan terintegrasi dengan Identitas Kependudukan Digital transaksi;1;Program Bantuan Sosial (Bansos)
1,7932E+18;Wed May 22 08:38:08 +0000 2024;Wakapolres Hulu Sungai Selatan Kompol Fahmi Ansori S.H. M.H. berikan bantuan sosial berupa Tandon/Tong Air Bersih sebanyak 6 (Enam) buah untuk keperluan Haul Guru Kapuh yang Ke-3. https://t.co/snUkm1wC3e;1;Program Bantuan Sosial (Bansos)
1,7932E+18;Wed May 22 08:26:06 +0000 2024;Nah apabila sudah terdaftar dalam sistem DTKS Masyarakat yang memenuhi kualifikasi bisa diusulkan untuk mendapat program bantuan sosial dan pemberdayaan pemerintah pusat maupun daerah.;1;Program Bantuan Sosial (Bansos)
1,7932E+18;Wed May 22 08:25:49 +0000 2024; Lalu apa manfaatnya jika terdaftar di dalam DTKS? Berdasarkan UU No. 13 Tahun 2021 tentang Penanganan Fakir Miskin menjelaskan bahwa program pemberdayaan dan bantuan sosial harus mengacu pada data terpadu yang dikelola Kementrian Sosial yang saat ini disebut DTKS.;1;Program Bantuan Sosial (Bansos)
1,7932E+18;Wed May 22 08:25:33 +0000 2024;DTKS adalah induk yang berisi data Pemerlu Pelayanan Kesejahteraan Sosial (PPKS) penerima bantuan dan pemberdayaan sosial serta potensi dan sumber kesejahteraan sosial. Source: Pemensos No. 3 Tahun 2021 tentang Pengelolaan Data Terpadu Kesejahteraan Sosial;1;Program Bantuan Sosial (Bansos)
1,79319E+18;Wed May 22 08:08:19 +0000 2024;Komisi Pemberantasan Korupsi (KPK) mulai menyelidiki identitas dan peran 'madam bansos' dalam kasus dugaan korupsi bantuan sosial (bansos) yang menyeret mantan Menteri Sosial Juliari Peter Batubara. Istilah 'madam bansos' https://t.co/KJ0r7XRoM2 https://t.co/5HIzI87CsX;1;Program Bantuan Sosial (Bansos)
1,79319E+18;Wed May 22 08:01:28 +0000 2024;Perum Lembaga Kantor Berita Nasional (LKBN) ANTARA membagikan bantuan sosial untuk warga korban erupsi Gunung Ruang di Kabupaten Kepulauan Sitaro Sulawesi Utara Rabu.https://t.co/JyOMSlrsFW;1;Program Bantuan Sosial (Bansos)
1,79319E+18;Wed May 22 07:53:42 +0000 2024;Bhabinkamtibmas Desa Nagrak Polsek Cangkuang Polresta Bandung Pastikan Bantuan Sosial Aman dan Tepat Sasaran === @Spripim_Polri @spripimpoldajabar @listyosigitprabowo @divisihumaspolri @humaspoldajabar #PolrestaBandung #polripresisi #PoldaJabar_22 @polrestabandung @JuharaYusup https://t.co/e4qcmfvoY1;1;Program Bantuan Sosial (Bansos)
1,79317E+18;Wed May 22 06:50:52 +0000 2024;bagi masyarakat yang berada di tenda pengungsian. Selain memberikan bantuan sosial pada kesempatan yang sama anak-anak juga diajak bermain dan bernyanyi. Tujuan diadakannya kegiatan ini adalah untuk membantu proses pemulihan korban selamat pasca bencana alam yang melanda. https://t.co/PdoAMZAqTZ;1;Program Bantuan Sosial (Bansos)
1,79317E+18;Wed May 22 06:50:29 +0000 2024;bagi masyarakat yang berada di tenda pengungsian. Selain memberikan bantuan sosial pada kesempatan yang sama anak-anak juga diajak bermain dan bernyanyi. Tujuan diadakannya kegiatan ini adalah untuk membantu proses pemulihan korban selamat pasca bencana alam yang melanda. https://t.co/VnKhqVdPkE;1;Program Bantuan Sosial (Bansos)
1,79317E+18;Wed May 22 06:41:18 +0000 2024; Sampai saat ini pemerintah terus memberikan bantuan sosial (bansos) untuk masyarakat miskin.;1;Program Bantuan Sosial (Bansos)
1,79317E+18;Wed May 22 06:34:27 +0000 2024;Hadiri acara pelepasan siswa-siswi SMA negeri 12 Tangerang Aiptu Janur Prasojo bhabinkamtibmas Desa Kampung Kesar beserta wali murid menjalin sinergi dengan aparat desa saat penyaluran bantuan sosial dengan himbauan Kamtibmas menjaga lingkungan tetap kondusif dan aman serta warga https://t.co/WkYZUGab9l;1;Program Bantuan Sosial (Bansos)
1,79317E+18;Wed May 22 06:32:38 +0000 2024;Selain memberikan bantuan sosial pada kesempatan yang sama anak-anak juga diajak bermain dan bernyanyi. Tujuan diadakannya kegiatan ini adalah untuk membantu proses pemulihan korban selamat pasca bencana alam yang melanda.;1;Program Bantuan Sosial (Bansos)
1,79314E+18;Wed May 22 05:06:28 +0000 2024;@WagimanDeep212_ Sudah rahasia umum. Pemerintah desa pemerintah daerah ngapain?? Bantuan sosial Dan kesejahteraan rakyat yg luar biasa banyak dimakan siapa saja?? ;0;Program Bantuan Sosial (Bansos)
1,78389E+18;Wed May 22 04:44:19 +0000 2024;Dalam argumennya yg lain Al-Mawardi mengatakan bahwa hanya perempuan dari kelas sosial atas dan dari kota yg tidak perlu mengerjakan pekerjaan domestik. Sementara perempuan dari kelas sosial lebih rendah dan dari pedesaan tidak perlu diberi bantuan berupa budak/pembantu.;1;Program Bantuan Sosial (Bansos)
1,79313E+18;Wed May 22 03:54:58 +0000 2024;Bhabinkamtibmas Srikayangan Aipda Zanuar. F Bersama 3 Pilar (Lurah Bhabinkamtibmas dan Babinsa) melaksanakan giat pengamanan dan monitoring pendistribusian bantuan Sosial dari Kemensos RI . Berupa beras medium @ 10 kg kepada 748 KPM ( Keluarga Penerima Manfaat ) https://t.co/QkoC1rO3aG;1;Program Bantuan Sosial (Bansos)
1,79312E+18;Wed May 22 03:35:43 +0000 2024;Pemilu terburuk dinilai dari mana? Apakah karena putusan usia capres-cawapres? Atau lainnya? Atau bantuan sosial menjelang pemilu?;0;Program Bantuan Sosial (Bansos)
1,79312E+18;Wed May 22 03:30:25 +0000 2024;Babinsa Koramil 1404-05/Patampanua Kodim 1404/Pinrang Serma Edy Purwanto menghadiri kegiatan penerimaan bantuan dari Dinas Sosial dan BNPB Kabupaten Pinrang yang terdampak banjir di Kamp.Barombong Dusun Dabo Desa Sipatuo Kecamatan Patampanua Kab.Pinrang Prov.Sulsel (22-05-2024). https://t.co/mZEkeiid53;1;Program Bantuan Sosial (Bansos)
1,79312E+18;Wed May 22 03:08:36 +0000 2024;Komunitas Sekuler: Organisasi dan klub berbasis minat bersama atau tujuan sosial bisa menggantikan peran komunitas keagamaan memberikan dukungan emosional dan sosial. Pusat Kebajikan Sekuler: Lembaga nirlaba dan pusat bantuan sekuler bisa menyediakan bantuan sosial dan layanan;1;Program Bantuan Sosial (Bansos)
1,79311E+18;Wed May 22 02:31:09 +0000 2024;'Tiada niat raih simpati itu satu-satunya kenderaan kami ada' KUALA KEDAH - Keluarga yang tular dalam media sosial bersama bayi berusia 11 bulan yang memakai alat bantuan pernafasan sama sekali tidak berniat meraih simpati orang ramai. Bapa bayi itu Mohd Azlan Ishak 36 https://t.co/NqXPsOqoYP;1;Program Bantuan Sosial (Bansos)
1,7931E+18;Wed May 22 02:13:17 +0000 2024;Babinsa Desa Pluneng Koramil 06/Kebonarum Serda Paryanto melaksanakan kegiatan pengamanan Penyerahan Bantuan Sosial Beras. ( BAPANAS ) bertempat di Aula Balai Desa Pluneng Kec Kebonarum Kab Klaten. https://t.co/nhYqK27G4c;1;Program Bantuan Sosial (Bansos)
1,7931E+18;Wed May 22 01:54:19 +0000 2024;Kegiatan penyaluran bantuan sosial #divhumaspolri #humaspoldajatim #opsmantapbrata2024 #polisi #polresnganjuk #kapolresnganjuk #muhammadchaniago2003 #polisinganjuk #semangatmelayani #bolokuompolisi #polisinganjuk #wayahelaporkapolres #babinkamtibmas https://t.co/tPsQjwcfIv;1;Program Bantuan Sosial (Bansos)
1,79308E+18;Wed May 22 00:27:19 +0000 2024;PNM Gelar Bakti Sosial dan Bantuan Panti Asuhan di Bandarlampung https://t.co/E6iITcy5Uo;0;Program Bantuan Sosial (Bansos)
1,79268E+18;Tue May 21 23:45:53 +0000 2024;@elonmuskTN Saya bangun usaha untuk seluruh lingkungan saya. Dan bantuan sosial;1;Program Bantuan Sosial (Bansos)
1,79305E+18;Tue May 21 22:55:33 +0000 2024;Lakukan Pengecekan Penerima Bantuan Sosial 2024 dengan Cara Ini https://t.co/n95y4Y4hJ2;1;Program Bantuan Sosial (Bansos)
1,79304E+18;Tue May 21 22:23:17 +0000 2024;Bantuan Sosial Untuk Masyarakat Terdampak Bencana Banjir di Mahakam Ulu dari Polres Kutai Kartanegara . #PolresKukar #poldakaltim #divisihumaspolri #PolisiPenolongPresisi #InovasiProblemSolving https://t.co/gjgxag8cqo;1;Program Bantuan Sosial (Bansos)
1,79292E+18;Tue May 21 14:07:39 +0000 2024;Sampai sekarang pengen tau output program maksi ini gimana? Cuman gembar-gembor penanganan stunting tapi sasarannya anak sekolah tuh gimana? Gimana cara program ini bisa meningkatkan kesejahteraan masy bikin mereka berfungsi secara sosial dan gak ketergantungan bantuan?;1;Program Bantuan Sosial (Bansos)
1,7929E+18;Tue May 21 12:40:54 +0000 2024;'Tiada niat raih simpati itu satu-satunya kenderaan kami ada' BERITA SEMASA 21 MEI 2024 Keluarga yang tular dalam media sosial bersama bayi berusia 11 bulan yang memakai alat bantuan pernafasan sama sekali tidak berniat meraih simpati orang ramai lapor wartawan Sinar Harian https://t.co/2axZn9VdBC;1;Program Bantuan Sosial (Bansos)
1,79284E+18;Tue May 21 12:37:22 +0000 2024;@FelixSGL1 @ObiWan_Catnobi @kemendagri Program2 sosial seperti BPJS PBI atau bantuan pendidikan terkadang jadi kacau karena domisili de facto tak sesuai KTP.;1;Program Bantuan Sosial (Bansos)
1,79289E+18;Tue May 21 12:17:06 +0000 2024;KPM Kabupaten Pasuruan Akhirnya Terima BST Segini Kisarannya. KPM (keluarga penerima manfaat) di Kabupaten Pasuruan akhirnya menerima Bantuan Sosial Tunai (BST). -- Ikuti kami di https://t.co/XNTcdj8CAm #PolitikPemerintahan #Jatim #Pasuruan via @beritajatimcom;1;Program Bantuan Sosial (Bansos)
1,79286E+18;Tue May 21 11:39:20 +0000 2024;@deiteaaa *insert Anies video yang miskin mah enak ada bantuan sosial KIPK bantuan talangan. yang kaya enak bisa bayar sendiri. lah kelas menengah yang ga kaya tapi ga miskin? itu dia peran negara harusnya turun tangan dalam kasus ini ;1;Program Bantuan Sosial (Bansos)
1,79287E+18;Tue May 21 11:00:41 +0000 2024;c. Terbatasnya dukungan untuk penyedia perawatan sosial Keluarga terutama perempuan sebagai penyedia perawatan sosial belum mendapatkan dukungan yang tepat untuk memberikan perawatan seperti bantuan sosial dan dukungan psikososial.;0;Program Bantuan Sosial (Bansos)
1,79287E+18;Tue May 21 10:46:51 +0000 2024;'Tiada niat raih simpati itu satu-satunya kenderaan kami ada' Mohd Azlan Ishak 36 tidak tahu tindakannya bersama isteri bawa bayi lelaki mereka Mohd Aariz Zafran yang memakai alat bantuan pernafasan menaiki motosikal itu tular di media sosial. #sinarharian #sakitparuparu;1;Program Bantuan Sosial (Bansos)
1,79287E+18;Tue May 21 10:29:40 +0000 2024;Aiptu Janur Prasojo bhabinkamtibmas desa kampung besar beserta babinsa menjalin sinergi dengan aparat desa saat penyaluran bantuan sosial dengan himbauan Kamtibmas menjaga lingkungan tetap kondusif dan aman serta warga diharapkan tidak menyebarkan berita hoax kepada warga https://t.co/u3SC7yr2X7;1;Program Bantuan Sosial (Bansos)
1,79268E+18;Tue May 21 10:12:49 +0000 2024;@elonmuskTN Saya akan membangun Greend house Hidroponik.Hasilnya akan saya buat untuk Donasi/Bantuan Sosial ;1;Program Bantuan Sosial (Bansos)
1,79284E+18;Tue May 21 08:38:13 +0000 2024;Bapa bayi berkenaan Mohd Azlan Ishak 36 berkata dia dan isteri Norhidayu Halim 35 bersyukur kerana ada netizen yang menularkan gambar mereka dalam media sosial sehingga mendapat pelbagai reaksi termasuk Perdana Menteri yang ingin menghulurkan bantuan.;1;Program Bantuan Sosial (Bansos)
1,79284E+18;Tue May 21 08:35:24 +0000 2024;Video sebuah keluarga tular di media sosial memaparkan si ibu menggendong bayinya berusia 11 bulan yang mengalami masalah paru-paru serta bergantung kepada alat bantuan pernafasan menaiki motosikal ditunggang bapa bayi itu ke hospital mendapat perhatian Perdana Menteri Malaysia https://t.co/i8LJZJrm8t;1;Program Bantuan Sosial (Bansos)
1,79284E+18;Tue May 21 08:35:15 +0000 2024;YAALLAH DZOLIM PEMBAGIAN BANTUAN SOSIAL GAK RATA DZOLIM;0;Program Bantuan Sosial (Bansos)
1,79282E+18;Tue May 21 07:23:16 +0000 2024;Produk / Jenis Pelayanan : Bantuan Transportasi;0;Program Bantuan Sosial (Bansos)
1,79282E+18;Tue May 21 07:22:52 +0000 2024;Cara Mendapatkan Layanan Bantuan Pemulangan Orang Terlantar di Perjalanan ;0;Program Bantuan Sosial (Bansos)
1,79282E+18;Tue May 21 07:21:22 +0000 2024;Gambar sebuah keluarga yang tular dalam media sosial memaparkan si ibu menggendong bayinya berusia 11 bulan yang mengalami masalah paru-paru serta bergantung kepada alat bantuan pernafasan menaiki motosikal ditunggang bapa bayi itu ke hospital mendapat perhatian Perdana Menteri https://t.co/ThLYRSASuI;1;Program Bantuan Sosial (Bansos)
1,79281E+18;Tue May 21 07:00:45 +0000 2024;Bantuan sosial (bansos) merupakan kegiatan rutin yang di lakukan oleh pemerintah bertujuan untuk meningkatkan kesejahteraan masyarakat Tanggal 15 mai 2024 Sinergi muda berdaya(https://t.co/Rr1MgnkfLg) https://t.co/41YvHZaIhx https://t.co/1kWGkdMjsG;1;Program Bantuan Sosial (Bansos)
1,7928E+18;Tue May 21 06:25:12 +0000 2024;Sinergitas TNI Polri dalam kegiatan pemberian bantuan sosial oleh personil Polsek KSKP Polres Nunukan bersama dengan Personil Denpom VI/3-1 Nunukan. . . @ListyoSigitP @PuspenTni @DivHumas_Polri @kodamvimulawarman @korem092maharajalila @PolresNunukan #poldakaltara https://t.co/jqksRNAd5h;1;Program Bantuan Sosial (Bansos)
